,customer_id,date,value,age,sex
4087,1202,2023-09-29,57.14290890663183,24,M
2839,1367,2023-09-29,90.66584897856126,26,M
4940,1158,2023-09-29,99.88999805045188,29,M
60,15,2023-09-29,88.91220393376639,28,F
4835,26,2023-09-29,134.82333374885158,29,F
3670,746,2023-09-29,90.90135913432269,51,F
467,333,2023-09-29,111.23056969289847,26,F
2587,501,2023-09-29,113.12180778873893,44,M
3441,197,2023-09-29,71.83032772915934,28,F
2752,154,2023-09-29,106.31991359863964,33,M
1630,1022,2023-09-30,87.36412732607434,29,M
1664,322,2023-09-30,124.52311544033225,34,M
1541,590,2023-09-30,99.05264749118976,24,F
4624,1012,2023-09-30,116.57561359373037,32,M
2625,532,2023-09-30,101.04070708143249,29,M
3016,917,2023-09-30,104.3290970828429,30,F
4257,862,2023-09-30,111.34288170441627,28,M
55,1360,2023-09-30,86.37323882606069,22,M
479,356,2023-09-30,113.95259062548494,25,F
3571,1144,2023-09-30,92.49453408402537,33,F
4830,1039,2023-10-01,94.52131734173496,28,M
2816,47,2023-10-01,126.5363909841243,32,F
4447,628,2023-10-01,108.89133479991037,28,M
112,210,2023-10-01,153.0855624534318,28,F
3553,142,2023-10-01,106.63315783257121,42,F
3144,505,2023-10-01,90.80739767001037,34,M
3592,520,2023-10-01,71.49594480632767,33,F
543,157,2023-10-01,88.60454063644833,50,M
1224,868,2023-10-01,84.53036095384539,23,M
4653,262,2023-10-01,106.54181006257784,24,F
4801,1127,2023-10-01,83.2139382543283,19,F
1525,1379,2023-10-02,91.212895555766,28,M
4436,474,2023-10-02,85.13022532898779,22,M
1751,112,2023-10-02,135.83332208320388,29,F
3860,351,2023-10-02,108.15140593277283,19,F
2656,221,2023-10-02,105.82180934197922,26,F
3828,612,2023-10-02,113.64676126185888,22,M
3387,172,2023-10-03,138.647071781694,29,F
217,1137,2023-10-03,128.53299549183885,26,F
2955,629,2023-10-03,91.01325644384747,26,F
3950,323,2023-10-03,116.08206046243976,49,M
3582,766,2023-10-03,99.66056450224795,24,M
4409,1472,2023-10-03,193.21183446551242,24,M
542,932,2023-10-03,74.35628476859543,30,F
1818,851,2023-10-03,90.23941373478519,32,F
1394,941,2023-10-03,103.00061983612855,28,F
1493,980,2023-10-03,104.65419071964423,23,F
4672,1069,2023-10-03,66.58152583750439,25,M
4650,1441,2023-10-03,104.19864710928326,19,M
3038,1190,2023-10-03,100.73440866089996,19,F
1578,1125,2023-10-03,130.68140981545784,24,M
2215,615,2023-10-03,100.68550184067871,25,F
4894,1324,2023-10-04,122.31924125284408,25,M
4671,454,2023-10-04,118.99207745131045,32,M
1040,20,2023-10-04,86.12686734712742,37,F
592,147,2023-10-04,95.483106771958,25,M
263,1072,2023-10-04,143.48479526483717,28,M
1961,48,2023-10-04,87.24370350129736,24,F
797,483,2023-10-04,150.07320945172262,30,M
3007,707,2023-10-04,185.34918433512726,31,F
4375,39,2023-10-04,86.85881298426378,25,M
4785,1220,2023-10-04,130.603520001554,23,F
2161,689,2023-10-04,96.87093658040169,28,M
807,433,2023-10-04,135.07535368694366,27,M
2285,686,2023-10-04,75.59999618426843,33,M
308,637,2023-10-04,128.2471560869855,26,M
4844,1133,2023-10-04,94.95392346240648,31,M
2762,1480,2023-10-04,84.25656248989989,26,M
2347,261,2023-10-04,108.2744001856446,25,F
1744,1175,2023-10-04,82.69648701098161,38,F
604,1490,2023-10-05,141.23163831309745,36,M
1801,648,2023-10-05,133.09698335860386,39,F
1478,719,2023-10-05,85.23129933051354,25,M
4724,1384,2023-10-05,105.14887871472033,34,M
3365,514,2023-10-05,72.50094648598972,30,F
4371,1317,2023-10-05,257.5604137011188,48,M
4901,1438,2023-10-05,83.73375071804402,34,F
2640,404,2023-10-05,134.09038633864847,58,F
1291,1198,2023-10-05,87.17285001158123,23,F
2913,1051,2023-10-05,124.27560472798143,22,M
1984,1254,2023-10-05,120.05639499263052,34,M
4077,1128,2023-10-05,71.66986098583858,33,F
812,550,2023-10-05,91.39563013539885,19,F
1893,461,2023-10-05,74.55564024402621,27,F
3829,435,2023-10-05,86.68433799243958,22,F
880,604,2023-10-05,100.3449437757438,40,M
4914,770,2023-10-05,128.33034115495713,27,F
3021,898,2023-10-06,81.92321782639951,30,F
4952,945,2023-10-06,90.83457055686293,32,M
2633,692,2023-10-06,102.53414294764707,28,M
4469,120,2023-10-06,94.8851843518492,28,M
4005,938,2023-10-06,115.01111449520997,33,F
1746,575,2023-10-06,109.69781538429673,38,F
2918,1168,2023-10-06,91.63281769965134,30,F
3276,1166,2023-10-06,144.89711788094834,23,M
1675,948,2023-10-06,100.44181133132005,28,M
761,38,2023-10-06,83.2861028770627,22,M
3840,1401,2023-10-06,134.26110195985007,31,F
3634,75,2023-10-06,89.27245012735699,21,M
52,497,2023-10-06,166.5910179410743,23,M
2974,344,2023-10-06,151.43978951220004,24,F
1891,1290,2023-10-06,100.11662193779671,26,F
411,518,2023-10-07,98.09217460359757,34,M
4242,1482,2023-10-07,153.64729225191832,29,M
2755,643,2023-10-07,222.76968061127013,38,F
633,1460,2023-10-07,73.41146629627674,28,M
118,889,2023-10-07,72.21078144885514,30,F
623,1046,2023-10-07,79.64840921436266,32,F
470,886,2023-10-07,220.9022607635486,27,F
964,474,2023-10-07,91.37200573058372,22,M
1203,789,2023-10-07,122.79327337981346,32,M
1038,509,2023-10-07,100.05798811543414,38,F
1722,387,2023-10-08,147.89026291691715,31,F
1197,148,2023-10-08,111.52749992898026,27,M
2061,871,2023-10-08,146.96204926886634,25,M
4921,579,2023-10-08,129.59037317817044,28,F
209,1056,2023-10-08,103.24948346991668,30,F
4393,171,2023-10-08,88.91743295835008,35,M
2751,120,2023-10-08,122.13758006265209,28,M
2436,64,2023-10-08,110.00917129976249,24,F
659,732,2023-10-08,223.9752264774367,44,F
1047,1387,2023-10-08,213.29589484211607,24,M
2736,257,2023-10-08,156.83783934771236,23,F
3529,1131,2023-10-08,122.23748799835624,33,M
4985,1149,2023-10-08,111.84912303274209,31,M
4698,105,2023-10-08,71.89068646173047,35,M
4282,912,2023-10-08,80.34656918681736,25,F
3989,1491,2023-10-09,180.5439292108959,25,M
1690,663,2023-10-09,113.35555216823238,31,M
4796,1397,2023-10-09,86.65585788739155,35,M
3082,991,2023-10-09,128.31630941983704,27,F
2315,104,2023-10-09,108.55506770878625,38,F
3,905,2023-10-09,132.79192624651918,28,M
1650,710,2023-10-09,142.6487350982128,26,M
434,743,2023-10-09,117.27181943997411,30,F
2997,118,2023-10-09,108.28863573449377,31,F
2224,48,2023-10-09,111.65580697344362,24,F
4061,212,2023-10-09,80.08631344746877,33,M
3267,786,2023-10-09,110.40477233408618,22,M
4893,122,2023-10-09,83.31093407357307,23,M
4381,311,2023-10-09,58.76119277417445,25,F
4772,1286,2023-10-09,94.47743813691343,22,M
1917,583,2023-10-10,111.75588349015106,25,F
2186,443,2023-10-10,73.42565595975925,27,F
4808,1095,2023-10-10,101.05329025526669,27,F
1477,390,2023-10-10,115.74408521914725,27,M
4988,47,2023-10-10,79.88013889512389,32,F
1652,652,2023-10-10,116.25076234973558,31,F
1316,754,2023-10-10,61.293586813233475,17,F
2621,647,2023-10-10,141.5311392253996,30,F
2237,1436,2023-10-10,76.88677937011686,30,F
4878,157,2023-10-10,81.88377650718235,50,M
1856,904,2023-10-10,226.93492412459204,21,M
4568,877,2023-10-10,109.59504288165465,21,F
1142,466,2023-10-10,90.08705739855989,31,M
4961,995,2023-10-10,78.89946028586262,32,M
175,689,2023-10-11,94.01949047832993,28,M
4380,1472,2023-10-11,100.93693950424871,24,M
4,715,2023-10-11,111.0192024533873,30,F
4632,1129,2023-10-11,170.61615110797976,28,M
934,523,2023-10-11,66.23829440964712,29,F
844,937,2023-10-11,149.0159093116783,30,M
847,374,2023-10-11,128.28378290323946,29,M
1935,684,2023-10-11,106.76663327082434,46,M
4155,650,2023-10-11,91.59896076255089,28,F
878,411,2023-10-11,72.86944854444155,28,M
1227,46,2023-10-12,83.05269787494011,25,F
2677,14,2023-10-12,131.22908655734503,28,F
4965,53,2023-10-12,111.74556346667697,28,M
601,371,2023-10-12,119.89955561944518,35,F
126,1362,2023-10-12,120.9871654448709,23,F
1208,1010,2023-10-12,155.56675589523564,32,M
2296,1152,2023-10-12,140.97525375614214,33,F
2340,735,2023-10-12,110.53884117408623,28,F
1781,1274,2023-10-12,123.48428943268371,38,M
3722,912,2023-10-12,68.32642796828085,25,F
4026,30,2023-10-12,65.855003679677,32,M
2806,1274,2023-10-12,166.68355808470142,38,M
1928,223,2023-10-12,106.30926330516695,37,M
12,1305,2023-10-13,171.36486235295538,22,M
2608,134,2023-10-13,228.00948742620176,27,M
716,1151,2023-10-13,97.22672808255425,24,M
1139,786,2023-10-13,203.63300649647599,22,M
4482,1082,2023-10-13,90.77393881910888,22,M
2693,594,2023-10-13,100.12796192167042,38,M
1503,1312,2023-10-13,114.83729946255545,29,M
1546,283,2023-10-13,97.17647574762478,32,M
2479,1499,2023-10-13,72.87661149162572,41,F
3370,642,2023-10-13,97.02715057199862,24,F
3338,1486,2023-10-13,90.09610100690188,33,M
4955,571,2023-10-13,78.85922394784342,25,M
3537,629,2023-10-13,97.72723708256527,26,F
2685,1496,2023-10-13,151.56477104164313,25,F
3883,426,2023-10-13,126.92477563646841,30,F
564,261,2023-10-13,88.11873094673618,25,F
2778,406,2023-10-13,106.88599717623177,25,F
533,402,2023-10-13,111.91072021861488,22,F
1688,71,2023-10-13,122.12430822582212,25,M
3411,267,2023-10-13,111.13265006645332,33,M
3403,327,2023-10-13,90.19727777606201,32,M
3380,924,2023-10-14,91.10083889992256,28,M
1585,1167,2023-10-14,86.11103920139882,25,F
4478,924,2023-10-14,154.90762560716834,28,M
3224,1026,2023-10-14,133.9620088476559,31,F
4662,1121,2023-10-14,89.96494132057462,28,F
722,978,2023-10-14,87.52387047592944,41,M
3879,1464,2023-10-14,92.9149701317512,22,M
3209,87,2023-10-14,107.4094059789631,26,F
2610,68,2023-10-14,107.35836480484471,25,F
3717,634,2023-10-14,135.04960414980968,30,F
904,1391,2023-10-14,115.57966859287188,32,M
2308,106,2023-10-14,82.95607283298384,24,M
3519,551,2023-10-14,114.89028011879802,21,M
66,1306,2023-10-14,103.13785086251562,23,M
2345,245,2023-10-14,94.07589589797061,20,F
3062,810,2023-10-15,100.44996862766811,31,F
750,545,2023-10-15,80.95342335657004,31,M
3679,1274,2023-10-15,64.86972902073646,38,M
2462,737,2023-10-15,68.6544671910556,45,M
2092,350,2023-10-15,76.40558656377192,39,F
3362,1239,2023-10-15,117.85048716184691,26,F
2441,380,2023-10-15,92.47070718524226,46,M
1175,815,2023-10-15,123.02090676533138,25,M
166,199,2023-10-15,143.076153096464,42,M
1912,1278,2023-10-16,67.56646455622047,37,F
2768,76,2023-10-16,91.48062802912551,28,F
1677,238,2023-10-16,123.4949466244145,36,M
429,818,2023-10-16,149.3007233005237,31,F
2710,553,2023-10-16,115.98368089173437,29,M
1111,74,2023-10-16,106.94661562003884,33,M
967,1076,2023-10-16,115.53557050888111,37,M
1929,1134,2023-10-16,92.06910251477512,33,M
358,756,2023-10-16,95.6848630242167,27,M
1586,39,2023-10-16,141.50306669841686,25,M
3861,72,2023-10-17,94.07789227897845,21,F
132,489,2023-10-17,138.0967221951188,27,F
3176,506,2023-10-17,117.60427062415346,29,F
1471,1118,2023-10-17,98.7143568972802,35,M
2770,1082,2023-10-17,93.61403512937838,22,M
1980,38,2023-10-17,89.71652993316434,22,M
4545,900,2023-10-17,85.06051877976283,29,F
1887,750,2023-10-17,150.60409255063217,24,M
1789,1406,2023-10-17,80.74571700101295,31,F
1584,1480,2023-10-18,104.13788878626022,26,M
3827,255,2023-10-18,105.51410890914015,24,F
804,1472,2023-10-18,93.79571751922805,24,M
2068,1388,2023-10-18,133.06713636617408,39,M
1633,976,2023-10-18,111.30765763994836,29,F
941,1464,2023-10-18,95.2549763667739,22,M
4529,1258,2023-10-18,101.74869912919836,20,M
1849,1314,2023-10-18,107.62502000732346,27,F
2925,1119,2023-10-18,147.2229161286033,37,M
3712,835,2023-10-18,95.87914434164676,33,F
2676,1430,2023-10-18,88.79793419267855,39,M
1681,662,2023-10-19,114.65225955492335,27,M
1002,1440,2023-10-19,74.81676761706157,43,M
909,2,2023-10-19,89.42878483678703,54,M
1391,239,2023-10-19,79.68857088294152,27,F
2824,609,2023-10-19,95.47721318236736,26,M
1063,166,2023-10-19,99.93173187130382,28,F
3156,747,2023-10-19,84.48406285695214,33,F
2100,1384,2023-10-19,190.324461269905,34,M
399,514,2023-10-19,94.94234042021401,30,F
3297,1137,2023-10-19,142.96278252431063,26,F
4049,260,2023-10-19,85.81021436108041,29,F
4576,1141,2023-10-19,69.86227333441703,25,M
3051,1339,2023-10-19,77.98910499363278,29,M
2845,746,2023-10-19,84.77594366749653,51,F
3079,916,2023-10-20,101.35933513851546,27,F
3958,464,2023-10-20,102.55109182332524,22,M
3933,1349,2023-10-20,134.67548532323133,23,F
300,438,2023-10-20,135.4638057440472,19,F
3203,1462,2023-10-20,115.4388500362683,24,M
1572,822,2023-10-20,98.05997318805308,38,M
2876,1218,2023-10-20,104.30161967631514,26,M
888,1368,2023-10-20,147.45121378817322,20,M
1096,1463,2023-10-20,118.3322413250803,26,M
4904,418,2023-10-20,47.65552166248813,22,M
4153,922,2023-10-20,88.10462498006197,47,M
2815,14,2023-10-20,101.86667880152359,28,F
2375,1113,2023-10-20,100.24688921856426,34,F
4536,770,2023-10-21,115.86397262665227,27,F
4737,53,2023-10-21,104.0598819451561,28,M
4186,493,2023-10-21,205.41382471621853,31,M
484,144,2023-10-21,74.66197830178325,25,F
4169,290,2023-10-21,72.20107144247267,36,F
1265,964,2023-10-21,221.59966781381513,24,F
643,1313,2023-10-21,93.4059407465956,32,M
3123,1259,2023-10-21,103.98766405721796,29,F
3352,812,2023-10-21,86.19291206755705,35,M
685,1390,2023-10-21,180.8851051366956,22,F
2523,981,2023-10-21,70.38105320022463,27,F
1179,141,2023-10-21,64.4797831367973,22,M
1439,474,2023-10-21,88.21531226117312,22,M
2344,736,2023-10-21,139.27370749385426,26,M
4459,835,2023-10-21,238.32468089623575,33,F
2192,697,2023-10-22,108.51819410514352,22,M
1848,648,2023-10-22,102.59340380563488,39,F
2261,1076,2023-10-22,120.98916186501867,37,M
4783,32,2023-10-22,72.10722437068134,24,M
3288,933,2023-10-22,89.20197407659512,27,F
334,610,2023-10-22,130.41569946989225,44,F
2200,30,2023-10-22,104.88570574806832,32,M
4104,1218,2023-10-22,65.38847185545154,26,M
1635,1409,2023-10-22,103.69397374556304,25,M
4498,1333,2023-10-22,120.61862486158401,25,M
1048,912,2023-10-22,123.44019897888204,25,F
2761,776,2023-10-22,117.20618034457203,26,F
1623,361,2023-10-23,91.39445921031785,41,M
3601,1157,2023-10-23,159.278824352501,21,F
2379,924,2023-10-23,114.11385470718787,28,M
3719,1489,2023-10-23,106.80431231115854,19,M
4263,267,2023-10-23,80.20710321134682,33,M
1785,834,2023-10-23,115.54926575140854,27,F
131,266,2023-10-23,111.66240605263764,35,F
4748,1174,2023-10-23,90.66882947325635,33,F
3635,419,2023-10-23,95.5083559437582,25,M
4035,292,2023-10-23,132.80546041884293,25,F
4834,692,2023-10-23,147.91803547871154,28,M
2559,1257,2023-10-23,113.28975396346678,33,M
4006,914,2023-10-23,104.69554595930157,46,F
2325,760,2023-10-24,82.67790005299943,23,F
4644,446,2023-10-24,91.40838451605285,31,M
2300,1492,2023-10-24,104.86702544449366,38,M
156,1049,2023-10-24,100.12766592001807,21,F
4733,972,2023-10-24,101.34358906948003,23,F
3474,405,2023-10-24,83.77104980949508,22,M
298,150,2023-10-24,108.49811214601958,27,M
1605,296,2023-10-24,169.13278585953947,22,F
1846,1347,2023-10-24,98.24566266583292,32,F
1515,989,2023-10-24,127.49794939581399,23,F
2540,543,2023-10-25,113.4245800628623,34,M
4665,1314,2023-10-25,84.92202815854961,27,F
2539,477,2023-10-25,253.0030962327768,26,F
1506,822,2023-10-25,258.25267400444886,38,M
4984,1361,2023-10-25,63.267723560694904,28,F
3852,1189,2023-10-25,100.37876835736992,27,M
458,42,2023-10-25,114.40294954563454,33,F
4191,1241,2023-10-25,101.84219841031657,49,F
987,796,2023-10-25,178.05060731661248,27,M
2407,27,2023-10-25,167.63446879898785,36,M
2180,374,2023-10-25,170.63346831341306,29,M
1998,1388,2023-10-25,139.92865555787347,39,M
4085,201,2023-10-25,112.04214679983531,33,M
2415,1382,2023-10-25,91.41067450375628,25,F
2707,311,2023-10-25,85.67486559227528,25,F
1110,879,2023-10-25,160.12998890656175,33,M
4806,1177,2023-10-26,197.79107067881932,22,F
890,466,2023-10-26,110.92868072307732,31,M
3410,872,2023-10-26,140.96300048920222,29,F
337,1319,2023-10-26,85.59926578836941,27,F
4619,1107,2023-10-26,86.01578944475202,35,M
2489,492,2023-10-26,92.02225718077614,28,M
1805,982,2023-10-26,140.0603087460413,31,F
180,1486,2023-10-26,124.46288283825943,33,M
4051,282,2023-10-26,175.5714025271256,33,M
4749,1094,2023-10-26,98.94408865365747,23,F
338,230,2023-10-26,157.83772885965664,27,F
1389,715,2023-10-26,117.3094358692438,30,F
1074,543,2023-10-26,94.64864064766945,34,M
3703,1338,2023-10-26,101.89954514440961,31,M
3262,516,2023-10-26,61.54161588984461,42,F
3323,1082,2023-10-26,84.25439152340759,22,M
1454,160,2023-10-26,114.28001543181415,30,M
4089,495,2023-10-26,155.07975944112528,22,F
4238,673,2023-10-26,105.97086866864137,27,F
4497,135,2023-10-26,133.74032622363103,34,M
3357,762,2023-10-26,84.1762761874215,31,F
1309,991,2023-10-26,146.48017336912886,27,F
1616,1348,2023-10-26,242.2938983815375,27,F
2152,16,2023-10-27,138.94532226139913,30,F
1733,1402,2023-10-27,102.59192751548161,22,F
1446,980,2023-10-27,109.59718478247893,23,F
629,1170,2023-10-27,94.47198762513537,36,M
3874,1182,2023-10-27,126.58241386662596,23,M
275,879,2023-10-27,133.349620299379,33,M
4983,159,2023-10-27,118.3673360797022,29,F
4791,1487,2023-10-27,79.76918007408547,28,F
324,43,2023-10-27,115.34662346832316,36,F
2490,253,2023-10-27,186.3563561196183,31,M
4374,1314,2023-10-27,144.98867394321314,27,F
3987,1043,2023-10-27,74.28464389170131,29,F
820,89,2023-10-27,109.7503596914123,33,M
1310,742,2023-10-27,78.50302517864316,24,M
2787,142,2023-10-27,129.1854422357726,42,F
3492,297,2023-10-27,87.73768435523465,29,F
4430,805,2023-10-27,185.0263991556182,26,F
1797,243,2023-10-28,109.97943923028834,23,M
1809,596,2023-10-28,192.75295347565876,28,M
3628,488,2023-10-28,81.87327943603844,32,F
938,13,2023-10-28,92.516883121228,25,M
2743,1300,2023-10-28,126.97207221187583,32,M
428,1401,2023-10-28,80.94021088177963,31,F
3113,839,2023-10-28,84.26980842907686,22,F
2292,537,2023-10-28,101.22450190148552,29,M
963,457,2023-10-28,109.33442759763612,30,F
3429,282,2023-10-28,164.47071102109715,33,M
4444,629,2023-10-28,105.3160151038594,26,F
4395,51,2023-10-28,93.32387789362416,43,F
4867,1325,2023-10-28,65.19724610084961,29,F
1561,1257,2023-10-28,133.80041483413814,33,M
2484,978,2023-10-28,142.75795863562723,41,M
2801,1132,2023-10-29,143.41123373852946,25,F
2791,1361,2023-10-29,118.65131001254815,28,F
4465,364,2023-10-29,117.22023682508947,24,M
3819,1324,2023-10-29,100.47187835932655,25,M
4301,194,2023-10-29,73.12340108884932,34,M
4747,1214,2023-10-29,103.15741614132799,33,M
38,1288,2023-10-29,129.20758799982363,26,F
702,1069,2023-10-29,69.2357561244621,25,M
2012,1136,2023-10-29,51.213828678825855,32,F
4159,1459,2023-10-30,109.12999051119382,23,F
1272,538,2023-10-30,127.32328988441603,21,M
2945,774,2023-10-30,185.3553235799498,33,M
4592,472,2023-10-30,115.63630218070284,23,F
4064,877,2023-10-30,102.91415499804204,21,F
2959,146,2023-10-30,107.0964761367006,21,M
2582,785,2023-10-30,126.51642180148549,21,M
1508,1485,2023-10-30,102.19786867684624,26,M
2141,319,2023-10-30,121.6452690540383,33,F
4663,1158,2023-10-30,99.80672848278058,29,M
3373,1447,2023-10-30,151.54317510273918,28,M
4958,970,2023-10-31,85.38248612572664,27,F
4892,601,2023-10-31,62.23222766151625,34,M
4292,213,2023-10-31,102.84747442182922,32,M
617,676,2023-10-31,94.04122284165192,25,M
4778,465,2023-10-31,107.42663786443146,34,F
249,657,2023-10-31,98.09547191303476,33,F
1149,580,2023-10-31,112.86217329088927,37,F
3609,583,2023-10-31,72.40899043651706,25,F
3398,615,2023-10-31,112.9620004451536,25,F
278,324,2023-10-31,147.9845149757728,27,F
2274,1337,2023-10-31,109.32152847949823,28,F
1243,1018,2023-10-31,129.4568402302678,26,M
406,1424,2023-10-31,128.0032533989469,24,M
2408,207,2023-10-31,169.31582907715125,32,F
2504,1178,2023-10-31,65.75947911394915,23,F
3977,928,2023-10-31,99.13681460041947,34,F
2779,599,2023-11-01,91.67675128432487,28,F
3473,981,2023-11-01,74.40373900976607,27,F
4067,577,2023-11-01,128.48458611151443,38,M
61,1088,2023-11-01,86.60683073436874,25,F
35,513,2023-11-01,95.52289932265047,21,F
1234,27,2023-11-01,72.37201370947264,36,M
3785,1253,2023-11-01,119.55059820087999,29,M
3666,1411,2023-11-01,97.13911901829101,27,F
3180,876,2023-11-01,181.9525301760012,29,M
4959,1145,2023-11-01,95.96233687429645,23,M
4856,1488,2023-11-01,150.60678714726512,41,M
3463,986,2023-11-01,81.14674917774087,25,F
3969,970,2023-11-01,96.29425379881717,27,F
3047,653,2023-11-01,98.92124484378436,28,F
2859,635,2023-11-01,114.83503836541354,19,F
1286,1332,2023-11-01,77.73749927304202,28,M
1852,537,2023-11-01,99.68934898826856,29,M
528,1308,2023-11-01,71.85142519726597,19,M
4859,769,2023-11-02,183.62537060263458,26,M
